hour,price_import,price_export
6200,13.85,13.85
6201,16.2,16.2
6202,19.15,19.15
6203,20.54,20.54
6204,20.24,20.24
6205,21.84,21.84
6206,22.31,22.31
6207,26.05,26.05
6208,26.64,26.64
6209,43.59,43.59
6210,57.91,57.91
6211,40.3,40.3
6212,25.25,25.25
6213,21.37,21.37
6214,18.61,18.61
6215,21.45,21.45
6216,19.95,19.95
6217,19.4,19.4
6218,19.21,19.21
6219,20.98,20.98
6220,23.44,23.44
6221,25.52,25.52
6222,24.52,24.52
6223,18.43,18.43
6224,17.31,17.31
6225,17.89,17.89
6226,19.93,19.93
6227,22.96,22.96
6228,24.73,24.73
6229,23.08,23.08
6230,24.71,24.71
6231,26.87,26.87
6232,30.03,30.03
6233,47.58,47.58
6234,61.92,61.92
6235,35.3,35.3
6236,24.45,24.45
6237,21.75,21.75
6238,18.57,18.57
6239,19.87,19.87
6240,18.24,18.24
6241,17.71,17.71
6242,18.3,18.3
6243,18.83,18.83
6244,21.62,21.62
6245,24.91,24.91
6246,24.53,24.53
6247,19.56,19.56
6248,16.85,16.85
6249,18.0,18.0
6250,20.06,20.06
6251,23.69,23.69
6252,27.82,27.82
6253,27.41,27.41
6254,28.27,28.27
6255,30.37,30.37
6256,30.83,30.83
6257,40.94,40.94
6258,48.66,48.66
6259,35.32,35.32
6260,23.52,23.52
6261,20.65,20.65
6262,17.19,17.19
6263,16.39,16.39
6264,14.61,14.61
6265,13.7,13.7
6266,13.7,13.7
6267,14.71,14.71
6268,16.87,16.87
6269,18.43,18.43
6270,17.54,17.54
6271,16.08,16.08
6272,14.86,14.86
6273,16.59,16.59
6274,17.93,17.93
6275,21.71,21.71
6276,26.11,26.11
6277,26.38,26.38
6278,28.95,28.95
6279,30.78,30.78
6280,31.78,31.78
6281,44.76,44.76
6282,52.0,52.0
6283,34.64,34.64
6284,24.81,24.81
6285,20.53,20.53
6286,17.64,17.64
6287,16.09,16.09
6288,15.08,15.08
6289,14.1,14.1
6290,13.73,13.73
6291,14.3,14.3
6292,15.76,15.76
6293,19.06,19.06
6294,20.09,20.09
6295,17.12,17.12
6296,15.43,15.43
6297,20.1,20.1
6298,24.11,24.11
6299,28.61,28.61
6300,30.68,30.68
6301,34.27,34.27
6302,34.13,34.13
6303,36.12,36.12
6304,43.76,43.76
6305,103.86,103.86
6306,109.04,109.04
6307,50.28,50.28
6308,27.8,27.8
6309,24.31,24.31
6310,18.91,18.91
6311,18.24,18.24
6312,16.11,16.11
6313,14.56,14.56
6314,14.52,14.52
6315,15.9,15.9
6316,18.38,18.38
6317,21.0,21.0
6318,21.09,21.09
6319,18.18,18.18
6320,15.53,15.53
6321,19.87,19.87
6322,22.59,22.59
6323,25.41,25.41
6324,30.35,30.35
6325,32.87,32.87
6326,32.56,32.56
6327,35.35,35.35
6328,33.26,33.26
6329,43.07,43.07
6330,56.11,56.11
6331,33.52,33.52
6332,25.04,25.04
6333,22.79,22.79
6334,18.24,18.24
6335,21.44,21.44
6336,19.9,19.9
6337,18.24,18.24
6338,18.07,18.07
6339,18.36,18.36
6340,19.22,19.22
6341,17.09,17.09
6342,17.09,17.09
6343,14.9,14.9
6344,13.15,13.15
6345,14.98,14.98
6346,20.26,20.26
6347,22.62,22.62
6348,24.31,24.31
6349,26.39,26.39
6350,29.82,29.82
6351,30.15,30.15
6352,27.79,27.79
6353,32.35,32.35
6354,30.85,30.85
6355,26.46,26.46
6356,21.38,21.38
6357,20.88,20.88
6358,17.25,17.25
6359,17.52,17.52
6360,15.51,15.51
6361,14.67,14.67
6362,14.63,14.63
6363,15.44,15.44
6364,16.77,16.77
6365,17.26,17.26
6366,16.65,16.65
6367,12.93,12.93
6368,11.22,11.22
6369,13.81,13.81
6370,17.38,17.38
6371,21.87,21.87
6372,23.58,23.58
6373,25.4,25.4
6374,28.06,28.06
6375,28.26,28.26
6376,26.91,26.91
6377,31.43,31.43
6378,29.44,29.44
6379,24.19,24.19
6380,20.71,20.71
6381,21.85,21.85
6382,18.55,18.55
6383,21.45,21.45
6384,21.28,21.28
6385,20.61,20.61
6386,20.29,20.29
6387,21.38,21.38
6388,24.13,24.13
6389,27.21,27.21
6390,26.34,26.34
6391,21.54,21.54
6392,22.0,22.0
6393,24.62,24.62
6394,28.56,28.56
6395,31.1,31.1
6396,35.75,35.75
6397,38.52,38.52
6398,38.63,38.63
6399,37.97,37.97
6400,45.73,45.73
6401,60.45,60.45
6402,58.99,58.99
6403,42.15,42.15
6404,31.56,31.56
6405,26.46,26.46
6406,24.98,24.98
6407,24.71,24.71
6408,23.31,23.31
6409,22.17,22.17
6410,21.52,21.52
6411,21.57,21.57
6412,23.52,23.52
6413,27.22,27.22
6414,25.48,25.48
6415,21.06,21.06
6416,18.05,18.05
6417,20.3,20.3
6418,24.77,24.77
6419,29.36,29.36
6420,32.75,32.75
6421,32.37,32.37
6422,32.55,32.55
6423,32.57,32.57
6424,33.69,33.69
6425,56.08,56.08
6426,75.55,75.55
6427,42.08,42.08
6428,32.55,32.55
6429,28.02,28.02
6430,23.92,23.92
6431,23.68,23.68
6432,22.29,22.29
6433,21.84,21.84
6434,21.54,21.54
6435,21.38,21.38
6436,22.83,22.83
6437,27.0,27.0
6438,25.19,25.19
6439,19.78,19.78
6440,18.12,18.12
6441,20.34,20.34
6442,24.09,24.09
6443,25.69,25.69
6444,27.05,27.05
6445,29.16,29.16
6446,30.36,30.36
6447,29.66,29.66
6448,30.21,30.21
6449,60.92,60.92
6450,77.67,77.67
6451,55.89,55.89
6452,40.23,40.23
6453,29.66,29.66
6454,26.28,26.28
6455,21.75,21.75
6456,19.91,19.91
6457,19.38,19.38
6458,19.45,19.45
6459,19.4,19.4
6460,22.27,22.27
6461,24.38,24.38
6462,22.57,22.57
6463,16.62,16.62
6464,11.44,11.44
6465,12.5,12.5
6466,15.67,15.67
6467,17.87,17.87
6468,19.37,19.37
6469,21.16,21.16
6470,22.51,22.51
6471,25.11,25.11
6472,27.86,27.86
6473,47.41,47.41
6474,64.07,64.07
6475,42.66,42.66
6476,31.25,31.25
6477,24.95,24.95
6478,23.51,23.51
6479,21.21,21.21
6480,19.32,19.32
6481,18.71,18.71
6482,18.74,18.74
6483,19.4,19.4
6484,22.13,22.13
6485,23.63,23.63
6486,23.37,23.37
6487,16.55,16.55
6488,12.52,12.52
6489,14.1,14.1
6490,16.54,16.54
6491,17.84,17.84
6492,19.92,19.92
6493,23.14,23.14
6494,28.8,28.8
6495,30.64,30.64
6496,29.43,29.43
6497,48.74,48.74
6498,51.23,51.23
6499,35.03,35.03
6500,28.18,28.18
6501,25.82,25.82
6502,23.36,23.36
6503,22.78,22.78
6504,21.41,21.41
6505,19.11,19.11
6506,18.69,18.69
6507,18.0,18.0
6508,18.21,18.21
6509,17.41,17.41
6510,17.03,17.03
6511,14.5,14.5
6512,9.49,9.49
6513,14.21,14.21
6514,15.18,15.18
6515,17.54,17.54
6516,18.55,18.55
6517,23.68,23.68
6518,27.49,27.49
6519,30.15,30.15
6520,27.3,27.3
6521,41.0,41.0
6522,47.03,47.03
6523,30.69,30.69
6524,24.66,24.66
6525,24.02,24.02
6526,20.44,20.44
6527,22.91,22.91
6528,21.4,21.4
6529,18.87,18.87
6530,18.24,18.24
6531,17.98,17.98
6532,17.66,17.66
6533,15.73,15.73
6534,15.63,15.63
6535,12.43,12.43
6536,6.62,6.62
6537,9.16,9.16
6538,13.69,13.69
6539,15.85,15.85
6540,17.89,17.89
6541,20.15,20.15
6542,21.03,21.03
6543,22.26,22.26
6544,26.98,26.98
6545,56.24,56.24
6546,49.78,49.78
6547,30.09,30.09
6548,24.96,24.96
6549,24.88,24.88
6550,21.06,21.06
6551,23.01,23.01
6552,20.46,20.46
6553,20.21,20.21
6554,19.32,19.32
6555,19.47,19.47
6556,20.75,20.75
6557,24.34,24.34
6558,23.52,23.52
6559,16.99,16.99
6560,14.68,14.68
6561,16.86,16.86
6562,19.13,19.13
6563,21.92,21.92
6564,25.85,25.85
6565,28.52,28.52
6566,29.25,29.25
6567,27.65,27.65
6568,35.42,35.42
6569,81.1,81.1
6570,69.85,69.85
6571,34.22,34.22
6572,28.47,28.47
6573,23.83,23.83
6574,22.23,22.23
6575,20.7,20.7
6576,20.59,20.59
6577,19.2,19.2
6578,19.93,19.93
6579,20.84,20.84
6580,22.09,22.09
6581,28.75,28.75
6582,23.98,23.98
6583,17.29,17.29
6584,12.03,12.03
6585,14.96,14.96
6586,18.47,18.47
6587,23.02,23.02
6588,27.14,27.14
6589,25.51,25.51
6590,26.12,26.12
6591,28.09,28.09
6592,31.94,31.94
6593,67.11,67.11
6594,72.6,72.6
6595,38.39,38.39
6596,29.71,29.71
6597,25.87,25.87
6598,23.9,23.9
6599,25.1,25.1
6600,22.42,22.42
6601,21.94,21.94
6602,21.06,21.06
6603,21.65,21.65
6604,23.2,23.2
6605,28.3,28.3
6606,26.68,26.68
6607,18.91,18.91
6608,15.65,15.65
6609,16.75,16.75
6610,18.99,18.99
6611,21.93,21.93
6612,26.54,26.54
6613,29.34,29.34
6614,32.69,32.69
6615,34.25,34.25
6616,36.69,36.69
6617,72.83,72.83
6618,62.92,62.92
6619,34.43,34.43
6620,26.09,26.09
6621,22.13,22.13
6622,20.46,20.46
6623,17.97,17.97
6624,16.12,16.12
6625,14.43,14.43
6626,13.77,13.77
6627,14.64,14.64
6628,16.92,16.92
6629,20.94,20.94
6630,21.25,21.25
6631,15.34,15.34
6632,14.24,14.24
6633,16.97,16.97
6634,20.67,20.67
6635,25.48,25.48
6636,30.66,30.66
6637,33.74,33.74
6638,36.02,36.02
6639,35.94,35.94
6640,36.75,36.75
6641,74.11,74.11
6642,60.86,60.86
6643,33.41,33.41
6644,28.63,28.63
6645,24.52,24.52
6646,22.01,22.01
6647,19.67,19.67
6648,18.84,18.84
6649,18.34,18.34
6650,19.58,19.58
6651,20.46,20.46
6652,23.52,23.52
6653,28.4,28.4
6654,26.8,26.8
6655,20.49,20.49
6656,16.63,16.63
6657,19.26,19.26
6658,22.34,22.34
6659,27.42,27.42
6660,30.71,30.71
6661,33.43,33.43
6662,37.77,37.77
6663,39.75,39.75
6664,46.73,46.73
6665,89.82,89.82
6666,70.78,70.78
6667,41.31,41.31
6668,38.91,38.91
6669,26.92,26.92
6670,24.24,24.24
6671,21.36,21.36
6672,19.96,19.96
6673,19.58,19.58
6674,19.83,19.83
6675,20.09,20.09
6676,20.86,20.86
6677,22.57,22.57
6678,22.15,22.15
6679,18.69,18.69
6680,14.76,14.76
6681,16.55,16.55
6682,19.05,19.05
6683,23.35,23.35
6684,26.31,26.31
6685,27.51,27.51
6686,32.24,32.24
6687,34.37,34.37
6688,47.17,47.17
6689,75.59,75.59
6690,66.76,66.76
6691,38.39,38.39
6692,28.96,28.96
6693,23.73,23.73
6694,20.59,20.59
6695,19.06,19.06
6696,18.17,18.17
6697,17.99,17.99
6698,18.79,18.79
6699,19.46,19.46
6700,20.38,20.38
6701,20.96,20.96
6702,20.6,20.6
6703,16.4,16.4
6704,13.63,13.63
6705,15.09,15.09
6706,17.33,17.33
6707,21.4,21.4
6708,26.14,26.14
6709,27.32,27.32
6710,30.45,30.45
6711,31.4,31.4
6712,43.45,43.45
6713,105.7,105.7
6714,98.12,98.12
6715,53.97,53.97
6716,36.53,36.53
6717,26.46,26.46
6718,23.21,23.21
6719,22.73,22.73
6720,19.96,19.96
6721,19.77,19.77
6722,19.31,19.31
6723,19.95,19.95
6724,21.67,21.67
6725,28.7,28.7
6726,29.98,29.98
6727,22.64,22.64
6728,18.22,18.22
6729,20.01,20.01
6730,23.76,23.76
6731,27.59,27.59
6732,28.49,28.49
6733,31.69,31.69
6734,37.99,37.99
6735,42.88,42.88
6736,77.45,77.45
6737,328.79,328.79
6738,358.27,358.27
6739,113.69,113.69
6740,43.77,43.77
6741,27.28,27.28
6742,22.1,22.1
6743,21.05,21.05
6744,19.5,19.5
6745,18.47,18.47
6746,17.96,17.96
6747,17.77,17.77
6748,19.46,19.46
6749,23.1,23.1
6750,24.32,24.32
6751,17.05,17.05
6752,14.76,14.76
6753,15.59,15.59
6754,17.63,17.63
6755,21.36,21.36
6756,25.57,25.57
6757,27.48,27.48
6758,29.63,29.63
6759,36.75,36.75
6760,44.73,44.73
6761,157.94,157.94
6762,92.56,92.56
6763,39.46,39.46
6764,27.81,27.81
6765,22.22,22.22
6766,18.65,18.65
6767,14.71,14.71
6768,12.59,12.59
6769,11.11,11.11
6770,10.99,10.99
6771,13.17,13.17
6772,15.53,15.53
6773,17.89,17.89
6774,19.57,19.57
6775,14.27,14.27
6776,9.87,9.87
6777,13.06,13.06
6778,14.83,14.83
6779,16.37,16.37
6780,18.8,18.8
6781,21.39,21.39
6782,22.42,22.42
6783,25.77,25.77
6784,38.38,38.38
6785,93.15,93.15
6786,53.32,53.32
6787,28.83,28.83
6788,21.0,21.0
6789,18.11,18.11
6790,15.81,15.81
6791,14.69,14.69
6792,13.96,13.96
6793,12.5,12.5
6794,11.9,11.9
6795,12.82,12.82
6796,15.39,15.39
6797,19.18,19.18
6798,20.1,20.1
6799,14.93,14.93
6800,11.97,11.97
6801,13.48,13.48
6802,15.75,15.75
6803,18.24,18.24
6804,21.97,21.97
6805,24.92,24.92
6806,26.36,26.36
6807,29.35,29.35
6808,45.03,45.03
6809,87.81,87.81
6810,50.45,50.45
6811,26.51,26.51
6812,19.49,19.49
6813,17.98,17.98
6814,16.35,16.35
6815,13.83,13.83
6816,12.66,12.66
6817,11.82,11.82
6818,12.07,12.07
6819,12.92,12.92
6820,14.96,14.96
6821,19.46,19.46
6822,19.98,19.98
6823,14.98,14.98
6824,12.24,12.24
6825,13.95,13.95
6826,15.16,15.16
6827,17.68,17.68
6828,19.54,19.54
6829,21.44,21.44
6830,24.03,24.03
6831,26.58,26.58
6832,42.93,42.93
6833,76.8,76.8
6834,34.66,34.66
6835,21.69,21.69
6836,17.96,17.96
6837,17.55,17.55
6838,16.28,16.28
6839,14.8,14.8
6840,12.76,12.76
6841,11.44,11.44
6842,9.81,9.81
6843,9.07,9.07
6844,11.32,11.32
6845,13.86,13.86
6846,14.56,14.56
6847,10.72,10.72
6848,8.78,8.78
6849,11.51,11.51
6850,14.54,14.54
6851,17.21,17.21
6852,18.99,18.99
6853,21.79,21.79
6854,23.99,23.99
6855,26.13,26.13
6856,41.57,41.57
6857,95.23,95.23
6858,36.95,36.95
6859,23.6,23.6
6860,20.74,20.74
6861,18.31,18.31
6862,17.73,17.73
6863,16.72,16.72
6864,14.06,14.06
6865,12.18,12.18
6866,11.58,11.58
6867,11.65,11.65
6868,11.72,11.72
6869,13.98,13.98
6870,14.85,14.85
6871,12.18,12.18
6872,9.52,9.52
6873,12.7,12.7
6874,15.88,15.88
6875,18.09,18.09
6876,20.43,20.43
6877,24.36,24.36
6878,27.38,27.38
6879,31.43,31.43
6880,60.06,60.06
6881,152.43,152.43
6882,58.83,58.83
6883,29.06,29.06
6884,24.92,24.92
6885,20.62,20.62
6886,18.16,18.16
6887,19.84,19.84
6888,17.87,17.87
6889,17.4,17.4
6890,17.01,17.01
6891,16.96,16.96
6892,19.14,19.14
6893,24.25,24.25
6894,26.69,26.69
6895,21.26,21.26
6896,16.75,16.75
6897,18.11,18.11
6898,19.51,19.51
6899,23.37,23.37
6900,27.36,27.36
6901,28.37,28.37
6902,30.01,30.01
6903,32.88,32.88
6904,60.59,60.59
6905,113.77,113.77
6906,66.29,66.29
6907,30.48,30.48
6908,26.05,26.05
6909,20.39,20.39
6910,17.09,17.09
6911,14.78,14.78
6912,11.37,11.37
6913,9.85,9.85
6914,9.24,9.24
6915,10.03,10.03
6916,14.73,14.73
6917,18.19,18.19
6918,20.9,20.9
6919,16.04,16.04
6920,14.2,14.2
6921,15.42,15.42
6922,16.75,16.75
6923,19.39,19.39
6924,24.55,24.55
6925,27.18,27.18
6926,30.2,30.2
6927,36.01,36.01
6928,49.77,49.77
6929,71.34,71.34
6930,39.2,39.2
6931,26.86,26.86
6932,23.56,23.56
6933,21.14,21.14
6934,17.9,17.9
6935,18.09,18.09
6936,15.97,15.97
6937,14.36,14.36
6938,14.8,14.8
6939,14.69,14.69
6940,18.26,18.26
6941,23.43,23.43
6942,25.84,25.84
6943,17.94,17.94
6944,9.08,9.08
6945,7.38,7.38
6946,10.84,10.84
6947,11.04,11.04
6948,12.92,12.92
6949,14.19,14.19
6950,14.02,14.02
6951,14.59,14.59
6952,18.63,18.63
6953,39.35,39.35
6954,39.38,39.38
6955,25.49,25.49
6956,18.58,18.58
6957,15.49,15.49
6958,14.94,14.94
6959,15.36,15.36
6960,13.19,13.19
6961,12.1,12.1
6962,11.71,11.71
6963,13.48,13.48
6964,16.72,16.72
6965,30.76,30.76
6966,30.09,30.09
6967,18.69,18.69
6968,9.93,9.93
6969,9.04,9.04
6970,9.51,9.51
6971,9.3,9.3
6972,10.0,10.0
6973,10.16,10.16
6974,9.98,9.98
6975,13.33,13.33
6976,17.21,17.21
6977,28.37,28.37
6978,28.56,28.56
6979,24.85,24.85
6980,20.7,20.7
6981,15.88,15.88
6982,14.73,14.73
6983,15.75,15.75
6984,13.53,13.53
6985,12.74,12.74
6986,12.11,12.11
6987,13.0,13.0
6988,15.26,15.26
6989,26.04,26.04
6990,23.03,23.03
6991,17.83,17.83
6992,15.11,15.11
6993,12.39,12.39
6994,13.27,13.27
6995,14.21,14.21
6996,15.85,15.85
6997,16.85,16.85
6998,18.25,18.25
6999,20.13,20.13
7000,22.3,22.3
7001,30.1,30.1
7002,28.16,28.16
7003,25.18,25.18
7004,23.67,23.67
7005,18.54,18.54
7006,17.16,17.16
7007,17.24,17.24
7008,14.42,14.42
7009,12.83,12.83
7010,12.56,12.56
7011,14.43,14.43
7012,14.94,14.94
7013,22.57,22.57
7014,24.52,24.52
7015,17.32,17.32
7016,10.98,10.98
7017,11.28,11.28
7018,11.11,11.11
7019,12.68,12.68
7020,13.08,13.08
7021,14.52,14.52
7022,15.24,15.24
7023,15.37,15.37
7024,22.26,22.26
7025,30.34,30.34
7026,25.77,25.77
7027,18.76,18.76
7028,17.46,17.46
7029,17.11,17.11
7030,16.43,16.43
7031,17.83,17.83
7032,15.77,15.77
7033,15.24,15.24
7034,14.04,14.04
7035,14.99,14.99
7036,16.9,16.9
7037,17.98,17.98
7038,19.26,19.26
7039,18.36,18.36
7040,12.27,12.27
7041,10.11,10.11
7042,11.05,11.05
7043,12.6,12.6
7044,13.34,13.34
7045,15.42,15.42
7046,15.13,15.13
7047,17.33,17.33
7048,27.71,27.71
7049,49.8,49.8
7050,40.21,40.21
7051,23.27,23.27
7052,18.42,18.42
7053,16.41,16.41
7054,16.31,16.31
7055,15.52,15.52
7056,14.04,14.04
7057,13.93,13.93
7058,14.28,14.28
7059,14.62,14.62
7060,17.61,17.61
7061,23.54,23.54
7062,25.73,25.73
7063,16.93,16.93
7064,10.31,10.31
7065,12.14,12.14
7066,13.61,13.61
7067,15.73,15.73
7068,18.87,18.87
7069,17.68,17.68
7070,17.46,17.46
7071,18.36,18.36
7072,28.04,28.04
7073,57.51,57.51
7074,41.74,41.74
7075,24.57,24.57
7076,20.81,20.81
7077,17.0,17.0
7078,16.11,16.11
7079,12.2,12.2
7080,11.18,11.18
7081,10.79,10.79
7082,11.72,11.72
7083,13.72,13.72
7084,18.26,18.26
7085,22.19,22.19
7086,24.45,24.45
7087,20.02,20.02
7088,13.81,13.81
7089,14.62,14.62
7090,17.51,17.51
7091,19.16,19.16
7092,23.91,23.91
7093,24.9,24.9
7094,24.68,24.68
7095,31.21,31.21
7096,66.34,66.34
7097,124.93,124.93
7098,55.09,55.09
7099,27.47,27.47
7100,21.9,21.9
7101,17.45,17.45
7102,15.08,15.08
7103,14.69,14.69
7104,12.74,12.74
7105,12.65,12.65
7106,13.27,13.27
7107,15.31,15.31
7108,18.63,18.63
7109,23.77,23.77
7110,25.26,25.26
7111,21.96,21.96
7112,16.48,16.48
7113,17.3,17.3
7114,20.08,20.08
7115,20.45,20.45
7116,22.56,22.56
7117,24.8,24.8
7118,26.59,26.59
7119,31.7,31.7
7120,84.35,84.35
7121,165.4,165.4
7122,71.05,71.05
7123,30.47,30.47
7124,22.31,22.31
7125,17.54,17.54
7126,15.12,15.12
7127,16.23,16.23
7128,15.05,15.05
7129,14.43,14.43
7130,13.88,13.88
7131,13.98,13.98
7132,16.01,16.01
7133,17.19,17.19
7134,16.52,16.52
7135,14.55,14.55
7136,11.13,11.13
7137,11.45,11.45
7138,13.55,13.55
7139,15.18,15.18
7140,16.53,16.53
7141,17.6,17.6
7142,20.36,20.36
7143,22.3,22.3
7144,27.29,27.29
7145,42.27,42.27
7146,28.07,28.07
7147,22.0,22.0
7148,20.3,20.3
7149,18.88,18.88
7150,16.48,16.48
7151,18.19,18.19
7152,15.52,15.52
7153,14.71,14.71
7154,15.59,15.59
7155,15.87,15.87
7156,17.76,17.76
7157,23.38,23.38
7158,22.78,22.78
7159,18.21,18.21
7160,14.7,14.7
7161,14.81,14.81
7162,16.09,16.09
7163,19.72,19.72
7164,22.86,22.86
7165,28.14,28.14
7166,30.52,30.52
7167,35.1,35.1
7168,98.05,98.05
7169,240.73,240.73
7170,75.68,75.68
7171,46.33,46.33
7172,30.27,30.27
7173,26.53,26.53
7174,24.22,24.22
7175,24.34,24.34
7176,22.9,22.9
7177,21.0,21.0
7178,20.91,20.91
7179,20.77,20.77
7180,20.63,20.63
7181,22.01,22.01
7182,23.24,23.24
7183,19.85,19.85
7184,14.88,14.88
7185,16.91,16.91
7186,18.46,18.46
7187,21.06,21.06
7188,23.07,23.07
7189,24.99,24.99
7190,27.05,27.05
7191,30.23,30.23
7192,67.73,67.73
7193,140.55,140.55
7194,63.62,63.62
7195,35.72,35.72
7196,33.16,33.16
7197,29.95,29.95
7198,23.31,23.31
7199,27.5,27.5
7200,24.7,24.7
7201,22.39,22.39
7202,20.73,20.73
7203,21.24,21.24
7204,21.13,21.13
7205,19.6,19.6
7206,20.76,20.76
7207,15.86,15.86
7208,11.77,11.77
7209,11.91,11.91
7210,12.68,12.68
7211,15.35,15.35
7212,18.79,18.79
7213,22.57,22.57
7214,25.71,25.71
7215,29.29,29.29
7216,52.04,52.04
7217,79.94,79.94
7218,32.85,32.85
7219,23.71,23.71
7220,23.15,23.15
7221,22.9,22.9
7222,20.53,20.53
7223,21.51,21.51
7224,19.56,19.56
7225,17.58,17.58
7226,16.7,16.7
7227,16.44,16.44
7228,19.79,19.79
7229,19.37,19.37
7230,19.57,19.57
7231,16.87,16.87
7232,12.78,12.78
7233,13.07,13.07
7234,15.67,15.67
7235,18.08,18.08
7236,24.35,24.35
7237,26.68,26.68
7238,29.16,29.16
7239,31.07,31.07
7240,36.72,36.72
7241,50.52,50.52
7242,38.86,38.86
7243,31.03,31.03
7244,23.17,23.17
7245,24.19,24.19
7246,21.87,21.87
7247,18.64,18.64
7248,17.3,17.3
7249,15.96,15.96
7250,15.74,15.74
7251,15.6,15.6
7252,18.02,18.02
7253,18.62,18.62
7254,21.52,21.52
7255,18.47,18.47
7256,17.02,17.02
7257,16.53,16.53
7258,19.65,19.65
7259,22.14,22.14
7260,26.17,26.17
7261,35.09,35.09
7262,34.68,34.68
7263,40.92,40.92
7264,35.62,35.62
7265,33.97,33.97
7266,33.29,33.29
7267,29.4,29.4
7268,24.05,24.05
7269,26.34,26.34
7270,24.77,24.77
7271,17.87,17.87
7272,16.25,16.25
7273,16.05,16.05
7274,15.51,15.51
7275,15.43,15.43
7276,17.05,17.05
7277,21.79,21.79
7278,20.46,20.46
7279,20.78,20.78
7280,17.92,17.92
7281,17.18,17.18
7282,18.64,18.64
7283,19.54,19.54
7284,21.72,21.72
7285,23.59,23.59
7286,24.94,24.94
7287,26.34,26.34
7288,35.49,35.49
7289,70.47,70.47
7290,56.06,56.06
7291,45.52,45.52
7292,37.37,37.37
7293,31.51,31.51
7294,25.21,25.21
7295,25.5,25.5
7296,22.09,22.09
7297,20.52,20.52
7298,22.33,22.33
7299,22.13,22.13
7300,24.87,24.87
7301,31.83,31.83
7302,32.86,32.86
7303,25.24,25.24
7304,21.84,21.84
7305,22.64,22.64
7306,26.63,26.63
7307,30.55,30.55
7308,28.8,28.8
7309,26.97,26.97
7310,26.89,26.89
7311,34.58,34.58
7312,83.34,83.34
7313,179.36,179.36
7314,90.46,90.46
7315,42.81,42.81
7316,33.84,33.84
7317,24.51,24.51
7318,20.49,20.49
7319,17.48,17.48
7320,17.14,17.14
7321,16.76,16.76
7322,17.6,17.6
7323,19.15,19.15
7324,22.55,22.55
7325,31.6,31.6
7326,33.52,33.52
7327,31.53,31.53
7328,27.1,27.1
7329,25.88,25.88
7330,29.65,29.65
7331,31.48,31.48
7332,33.21,33.21
7333,28.96,28.96
7334,31.6,31.6
7335,33.8,33.8
7336,35.57,35.57
7337,39.05,39.05
7338,32.22,32.22
7339,25.06,25.06
7340,19.59,19.59
7341,20.13,20.13
7342,18.5,18.5
7343,16.72,16.72
7344,14.59,14.59
7345,13.71,13.71
7346,13.22,13.22
7347,12.66,12.66
7348,14.11,14.11
7349,15.44,15.44
7350,15.56,15.56
7351,15.59,15.59
7352,15.79,15.79
7353,14.13,14.13
7354,15.35,15.35
7355,16.45,16.45
7356,16.81,16.81
7357,16.61,16.61
7358,17.49,17.49
7359,22.2,22.2
7360,31.91,31.91
7361,34.44,34.44
7362,30.21,30.21
7363,22.18,22.18
7364,17.67,17.67
7365,18.77,18.77
7366,16.84,16.84
7367,14.42,14.42
7368,11.6,11.6
7369,14.11,14.11
7370,9.54,9.54
7371,9.17,9.17
7372,8.83,8.83
7373,11.6,11.6
7374,11.58,11.58
7375,10.62,10.62
7376,10.12,10.12
7377,12.33,12.33
7378,14.09,14.09
7379,15.07,15.07
7380,15.53,15.53
7381,17.14,17.14
7382,20.07,20.07
7383,19.4,19.4
7384,26.89,26.89
7385,43.74,43.74
7386,40.22,40.22
7387,29.3,29.3
7388,23.11,23.11
7389,18.13,18.13
7390,17.91,17.91
7391,14.97,14.97
7392,20.72,20.72
7393,17.18,17.18
7394,16.27,16.27
7395,17.18,17.18
7396,18.24,18.24
7397,22.14,22.14
7398,31.75,31.75
7399,31.59,31.59
7400,24.03,24.03
7401,19.21,19.21
7402,19.65,19.65
7403,22.12,22.12
7404,28.16,28.16
7405,25.33,25.33
7406,22.3,22.3
7407,23.83,23.83
7408,33.42,33.42
7409,55.57,55.57
7410,36.7,36.7
7411,29.57,29.57
7412,25.99,25.99
7413,20.0,20.0
7414,18.96,18.96
7415,17.14,17.14
7416,13.37,13.37
7417,10.98,10.98
7418,11.64,11.64
7419,12.92,12.92
7420,16.44,16.44
7421,21.0,21.0
7422,33.04,33.04
7423,31.59,31.59
7424,21.0,21.0
7425,16.7,16.7
7426,16.38,16.38
7427,14.48,14.48
7428,14.04,14.04
7429,13.78,13.78
7430,14.29,14.29
7431,16.28,16.28
7432,35.16,35.16
7433,91.7,91.7
7434,63.27,63.27
7435,42.04,42.04
7436,29.62,29.62
7437,18.3,18.3
7438,14.27,14.27
7439,11.38,11.38
7440,12.32,12.32
7441,11.29,11.29
7442,10.41,10.41
7443,10.23,10.23
7444,10.87,10.87
7445,15.08,15.08
7446,21.59,21.59
7447,18.91,18.91
7448,10.37,10.37
7449,8.92,8.92
7450,9.5,9.5
7451,9.92,9.92
7452,11.98,11.98
7453,13.65,13.65
7454,15.92,15.92
7455,17.26,17.26
7456,36.41,36.41
7457,67.69,67.69
7458,39.06,39.06
7459,29.42,29.42
7460,25.47,25.47
7461,22.08,22.08
7462,17.04,17.04
7463,15.14,15.14
7464,13.02,13.02
7465,12.27,12.27
7466,12.86,12.86
7467,14.11,14.11
7468,14.91,14.91
7469,17.57,17.57
7470,19.89,19.89
