hour,timestamp_utc,total_gen_MW,co2_emissions_g,carbon_intensity_g_per_kwh,gen_Coal_MW,gen_NaturalGas_MW,gen_Nuclear_MW,gen_Petroleum_MW,gen_Hydro_MW,gen_Solar_MW,gen_Wind_MW,gen_Geothermal_MW,gen_BatteryStorage_MW,gen_Other_MW,gen_Unknown_MW
6611,2023-10-03 18:00:00,59459.0,20387440000.0,342.8823222724903,8938.0,25497.0,4991.0,0.0,4.0,10065.0,9837.0,0,0,127.0,0.0
6612,2023-10-03 19:00:00,61956.0,21794368000.0,351.77170895474205,9789.0,26743.0,4989.0,0.0,17.0,10335.0,9907.0,0,0,176.0,0.0
6613,2023-10-03 20:00:00,63918.0,22912357000.0,358.46486122844897,10167.0,28472.0,4987.0,0.0,20.0,10068.0,9999.0,0,0,205.0,0.0
6614,2023-10-03 21:00:00,65064.0,23773793000.0,365.39089204475596,10183.0,30305.0,4984.0,0.0,69.0,9384.0,9757.0,0,0,382.0,0.0
6615,2023-10-03 22:00:00,65910.0,25241105000.0,382.9632074040358,10748.0,32772.0,4981.0,0.0,105.0,7859.0,9216.0,0,0,229.0,0.0
6616,2023-10-03 23:00:00,65886.0,25175710000.0,382.1101599732872,10932.0,32413.0,4978.0,0.0,37.0,6432.0,10960.0,0,0,134.0,0.0
6617,2023-10-04 00:00:00,64168.0,25429928000.0,396.30233138012716,10973.0,33162.0,4978.0,0.0,32.0,2499.0,12297.0,0,0,227.0,0.0
6618,2023-10-04 01:00:00,63085.0,25982990000.0,411.87271142109853,11402.0,33536.0,4980.0,0.0,64.0,206.0,12536.0,0,0,361.0,0.0
6619,2023-10-04 02:00:00,61920.0,25335843000.0,409.1705910852713,11383.0,32302.0,4981.0,0.0,65.0,65.0,12956.0,0,0,168.0,0.0
6620,2023-10-04 03:00:00,59694.0,24228564000.0,405.8793848628003,11108.0,30235.0,4981.0,0.0,25.0,1.0,13069.0,0,0,275.0,0.0
6621,2023-10-04 04:00:00,56543.0,23037787000.0,407.4383566489221,11004.0,27807.0,4983.0,0.0,0.0,0.0,12551.0,0,0,198.0,0.0
6622,2023-10-04 05:00:00,53085.0,21182738000.0,399.0343411509843,10166.0,25531.0,4983.0,0.0,0.0,0.0,12312.0,0,0,93.0,0.0
6623,2023-10-04 06:00:00,49980.0,19145528000.0,383.0637855142057,8734.0,24096.0,4982.0,0.0,0.0,0.0,12104.0,0,0,64.0,0.0
6624,2023-10-04 07:00:00,48454.0,17120679000.0,353.3388161968052,7083.0,23117.0,4983.0,0.0,0.0,0.0,13203.0,0,0,68.0,0.0
6625,2023-10-04 08:00:00,47375.0,16058199000.0,338.959345646438,6193.0,22676.0,4984.0,0.0,0.0,0.0,13461.0,0,0,61.0,0.0
6626,2023-10-04 09:00:00,46663.0,15076728000.0,323.09812913871804,5530.0,21871.0,4985.0,0.0,18.0,0.0,14186.0,0,0,73.0,0.0
6627,2023-10-04 10:00:00,47141.0,15692101000.0,332.87586177637303,5755.0,22812.0,4986.0,0.0,0.0,0.0,13519.0,0,0,69.0,0.0
6628,2023-10-04 11:00:00,48664.0,16838433000.0,346.01415831004437,6333.0,24142.0,4988.0,0.0,0.0,0.0,13107.0,0,0,94.0,0.0
6629,2023-10-04 12:00:00,51227.0,18974631000.0,370.40293204755307,7975.0,25371.0,4988.0,0.0,0.0,0.0,12795.0,0,0,98.0,0.0
6630,2023-10-04 13:00:00,51926.0,20379658000.0,392.4750221469014,9238.0,25769.0,4989.0,0.0,0.0,88.0,11736.0,0,0,106.0,0.0
6631,2023-10-04 14:00:00,52779.0,20438622000.0,387.24913317796853,9179.0,25854.0,4990.0,0.0,0.0,2311.0,10339.0,0,0,106.0,0.0
6632,2023-10-04 15:00:00,55675.0,20223436000.0,363.2408801077683,8814.0,25830.0,4990.0,0.0,1.0,5499.0,10405.0,0,0,136.0,0.0
6633,2023-10-04 16:00:00,58877.0,19863721000.0,337.3765816872463,8540.0,25391.0,4989.0,0.0,20.0,7806.0,12035.0,0,0,96.0,0.0
6634,2023-10-04 17:00:00,61701.0,21198277000.0,343.56456135232816,9214.0,26850.0,4990.0,0.0,20.0,8660.0,11847.0,0,0,120.0,0.0
6635,2023-10-04 18:00:00,64373.0,23307930000.0,362.0761810075653,10395.0,28965.0,4991.0,0.0,20.0,9143.0,10669.0,0,0,190.0,0.0
6636,2023-10-04 19:00:00,67176.0,25990752000.0,386.9053233297606,11474.0,32673.0,4992.0,0.0,46.0,8719.0,8947.0,0,0,325.0,0.0
6637,2023-10-04 20:00:00,68550.0,27116343000.0,395.57028446389495,11580.0,35129.0,4991.0,0.0,107.0,8105.0,8318.0,0,0,320.0,0.0
6638,2023-10-04 21:00:00,69958.0,27505815000.0,393.1761199576889,11704.0,35804.0,4991.0,0.0,40.0,7440.0,9673.0,0,0,306.0,0.0
6639,2023-10-04 22:00:00,71337.0,27803853000.0,389.75360612304974,11781.0,36447.0,4991.0,0.0,22.0,6132.0,11697.0,0,0,267.0,0.0
6640,2023-10-04 23:00:00,71063.0,26791413000.0,377.00931567763814,11290.0,35371.0,4989.0,0.0,3.0,4683.0,14534.0,0,0,193.0,0.0
6641,2023-10-05 00:00:00,68937.0,26311593000.0,381.6759214935376,11055.0,34900.0,4989.0,0.0,27.0,2012.0,15651.0,0,0,303.0,0.0
6642,2023-10-05 01:00:00,67682.0,27011086000.0,399.08817706332553,11652.0,35229.0,4989.0,0.0,57.0,132.0,15204.0,0,0,419.0,0.0
6643,2023-10-05 02:00:00,65016.0,26046603000.0,400.6183554817276,11386.0,33802.0,4990.0,0.0,60.0,0.0,14513.0,0,0,265.0,0.0
6644,2023-10-05 03:00:00,61487.0,24859279000.0,404.301380779677,11179.0,31717.0,4990.0,0.0,24.0,0.0,13463.0,0,0,114.0,0.0
6645,2023-10-05 04:00:00,57531.0,23895287000.0,415.3462828735812,11169.0,29517.0,4991.0,0.0,6.0,0.0,11711.0,0,0,137.0,0.0
6646,2023-10-05 05:00:00,54027.0,23355030000.0,432.2844133488811,11140.0,28403.0,4991.0,0.0,6.0,0.0,9364.0,0,0,123.0,0.0
6647,2023-10-05 06:00:00,51209.0,22321938000.0,435.8987287390888,10838.0,26760.0,4992.0,0.0,5.0,0.0,8534.0,0,0,80.0,0.0
6648,2023-10-05 07:00:00,48876.0,21342198000.0,436.66007856616744,10074.0,26265.0,4993.0,0.0,5.0,0.0,7472.0,0,0,67.0,0.0
6649,2023-10-05 08:00:00,47154.0,20502028000.0,434.78873478389954,9652.0,25295.0,4994.0,0.0,4.0,0.0,7154.0,0,0,55.0,0.0
6650,2023-10-05 09:00:00,46084.0,20535314000.0,445.6061539796893,9755.0,25158.0,4993.0,0.0,20.0,0.0,6098.0,0,0,60.0,0.0
6651,2023-10-05 10:00:00,46069.0,20513441000.0,445.27645488289306,9727.0,25157.0,4994.0,0.0,18.0,0.0,6101.0,0,0,72.0,0.0
6652,2023-10-05 11:00:00,46984.0,21094265000.0,448.9669887621318,10060.0,25711.0,4995.0,0.0,4.0,0.0,6109.0,0,0,105.0,0.0
6653,2023-10-05 12:00:00,48541.0,21934409000.0,451.8738592118003,10203.0,27348.0,4996.0,0.0,5.0,0.0,5887.0,0,0,102.0,0.0
6654,2023-10-05 13:00:00,48629.0,22005755000.0,452.5232885726624,10093.0,27717.0,4996.0,0.0,5.0,11.0,5660.0,0,0,147.0,0.0
6655,2023-10-05 14:00:00,48846.0,21785175000.0,445.99711337673506,10069.0,27200.0,4996.0,0.0,5.0,784.0,5661.0,0,0,131.0,0.0
6656,2023-10-05 15:00:00,49616.0,21083131000.0,424.9260520799742,9730.0,26129.0,4996.0,0.0,5.0,2044.0,6527.0,0,0,185.0,0.0
6657,2023-10-05 16:00:00,50751.0,19665304000.0,387.4860396839471,8677.0,25108.0,5001.0,0.0,19.0,3803.0,8037.0,0,0,106.0,0.0
6658,2023-10-05 17:00:00,51690.0,17941093000.0,347.0902108725092,7286.0,23959.0,5004.0,0.0,25.0,6380.0,8905.0,0,0,131.0,0.0
6659,2023-10-05 18:00:00,52752.0,17175532000.0,325.59015771913863,6555.0,23707.0,5004.0,0.0,27.0,7984.0,9374.0,0,0,101.0,0.0
6660,2023-10-05 19:00:00,53862.0,16641492000.0,308.96535590954664,6194.0,23140.0,5005.0,0.0,27.0,8979.0,10397.0,0,0,120.0,0.0
6661,2023-10-05 20:00:00,54575.0,16667461000.0,305.40469079248743,6200.0,23128.0,5002.0,0.0,27.0,9414.0,10677.0,0,0,127.0,0.0
6662,2023-10-05 21:00:00,54682.0,17084719000.0,312.43771259280936,6289.0,23797.0,5000.0,0.0,25.0,9297.0,10038.0,0,0,236.0,0.0
6663,2023-10-05 22:00:00,55287.0,17925929000.0,324.23406949192395,6716.0,24819.0,4999.0,0.0,24.0,8882.0,9599.0,0,0,248.0,0.0
6664,2023-10-05 23:00:00,55139.0,18950567000.0,343.68717241879614,7428.0,25767.0,5000.0,0.0,6.0,7858.0,8889.0,0,0,191.0,0.0
6665,2023-10-06 00:00:00,54212.0,22034332000.0,406.44750239799305,9328.0,28808.0,5001.0,0.0,29.0,3408.0,7200.0,0,0,438.0,0.0
6666,2023-10-06 01:00:00,53967.0,24666608000.0,457.06835658828544,10635.0,32290.0,5000.0,0.0,30.0,122.0,5422.0,0,0,468.0,0.0
6667,2023-10-06 02:00:00,53625.0,24792696000.0,462.33465734265735,10837.0,32312.0,5002.0,0.0,7.0,0.0,5144.0,0,0,323.0,0.0
6668,2023-10-06 03:00:00,51815.0,23743944000.0,458.24460098427096,10743.0,30319.0,5003.0,0.0,7.0,0.0,5630.0,0,0,113.0,0.0
6669,2023-10-06 04:00:00,49228.0,22427647000.0,455.58720646786384,10464.0,27928.0,5004.0,0.0,6.0,0.0,5745.0,0,0,81.0,0.0
6670,2023-10-06 05:00:00,46382.0,20859053000.0,449.7230175499116,9939.0,25479.0,5004.0,0.0,7.0,0.0,5877.0,0,0,76.0,0.0
6671,2023-10-06 06:00:00,43939.0,19634613000.0,446.8607159926261,9302.0,24087.0,5004.0,0.0,7.0,0.0,5457.0,0,0,82.0,0.0
6672,2023-10-06 07:00:00,41916.0,18298964000.0,436.56274453669243,8273.0,23330.0,5005.0,0.0,0.0,0.0,5224.0,0,0,84.0,0.0
6673,2023-10-06 08:00:00,40796.0,17488093000.0,428.67175703500345,7518.0,23169.0,5006.0,0.0,1.0,0.0,5017.0,0,0,85.0,0.0
6674,2023-10-06 09:00:00,39992.0,16746424000.0,418.74434886977394,6874.0,22917.0,5007.0,0.0,18.0,0.0,5098.0,0,0,78.0,0.0
6675,2023-10-06 10:00:00,40034.0,16343277000.0,408.23492531348353,6441.0,22944.0,5006.0,0.0,0.0,0.0,5555.0,0,0,88.0,0.0
6676,2023-10-06 11:00:00,41257.0,17108559000.0,414.68257507816855,6997.0,23435.0,5007.0,0.0,0.0,0.0,5715.0,0,0,103.0,0.0
6677,2023-10-06 12:00:00,43423.0,18933519000.0,436.02512493379083,8352.0,24572.0,5007.0,0.0,0.0,0.0,5365.0,0,0,127.0,0.0
6678,2023-10-06 13:00:00,44607.0,19877613000.0,445.6164503329074,8823.0,25676.0,5008.0,0.0,0.0,164.0,4795.0,0,0,141.0,0.0
6679,2023-10-06 14:00:00,45799.0,18692955000.0,408.1520338872028,8040.0,24351.0,5008.0,0.0,0.0,4221.0,4066.0,0,0,113.0,0.0
6680,2023-10-06 15:00:00,47634.0,16805190000.0,352.79821136163247,6507.0,22801.0,5008.0,0.0,0.0,9954.0,3162.0,0,0,202.0,0.0
6681,2023-10-06 16:00:00,49723.0,17097737000.0,343.8597228646703,6808.0,22715.0,5009.0,0.0,18.0,11574.0,3475.0,0,0,124.0,0.0
6682,2023-10-06 17:00:00,52078.0,18512934000.0,355.4847344368063,7957.0,23373.0,5012.0,0.0,19.0,11687.0,3913.0,0,0,117.0,0.0
6683,2023-10-06 18:00:00,54264.0,20032138000.0,369.1607327141383,9130.0,24155.0,5014.0,0.0,20.0,11673.0,4091.0,0,0,181.0,0.0
6684,2023-10-06 19:00:00,56237.0,21570484000.0,383.56391699414974,10018.0,25711.0,5009.0,0.0,21.0,11575.0,3707.0,0,0,196.0,0.0
6685,2023-10-06 20:00:00,58143.0,22233306000.0,382.390072751664,10216.0,26864.0,5008.0,0.0,22.0,11472.0,4426.0,0,0,135.0,0.0
6686,2023-10-06 21:00:00,59373.0,22493429000.0,378.8494601923433,10191.0,27546.0,5008.0,0.0,22.0,10944.0,5523.0,0,0,139.0,0.0
6687,2023-10-06 22:00:00,59422.0,22576802000.0,379.94012318669854,10216.0,27686.0,5007.0,0.0,21.0,9919.0,6367.0,0,0,206.0,0.0
6688,2023-10-06 23:00:00,58293.0,23292434000.0,399.5751462439744,10523.0,28895.0,5007.0,0.0,25.0,7038.0,6566.0,0,0,239.0,0.0
6689,2023-10-07 00:00:00,55265.0,23598496000.0,427.0061702705148,10405.0,30048.0,5007.0,0.0,24.0,2544.0,6764.0,0,0,473.0,0.0
6690,2023-10-07 01:00:00,53779.0,23566610000.0,438.21212741032747,10445.0,29997.0,5008.0,0.0,11.0,99.0,7653.0,0,0,566.0,0.0
6691,2023-10-07 02:00:00,52078.0,21465446000.0,412.17877030607934,9485.0,27598.0,5008.0,0.0,1.0,1.0,9713.0,0,0,272.0,0.0
6692,2023-10-07 03:00:00,50258.0,19581402000.0,389.6176131163198,8748.0,25002.0,5009.0,0.0,0.0,0.0,11354.0,0,0,145.0,0.0
6693,2023-10-07 04:00:00,47693.0,17335651000.0,363.48418006835385,8076.0,21315.0,5010.0,0.0,0.0,0.0,13191.0,0,0,101.0,0.0
6694,2023-10-07 05:00:00,45090.0,15335184000.0,340.1016633399867,7571.0,17757.0,5010.0,0.0,0.0,0.0,14634.0,0,0,118.0,0.0
6695,2023-10-07 06:00:00,42873.0,13793089000.0,321.7197070417279,6896.0,15732.0,5011.0,0.0,0.0,0.0,15147.0,0,0,87.0,0.0
6696,2023-10-07 07:00:00,40900.0,12840113000.0,313.93919315403423,6220.0,15124.0,5011.0,0.0,3.0,0.0,14499.0,0,0,43.0,0.0
6697,2023-10-07 08:00:00,39795.0,12232045000.0,307.3764291996482,5701.0,14888.0,5012.0,0.0,4.0,0.0,14135.0,0,0,55.0,0.0
6698,2023-10-07 09:00:00,38675.0,11419332000.0,295.2639172592114,4949.0,14700.0,5012.0,0.0,21.0,0.0,13924.0,0,0,69.0,0.0
6699,2023-10-07 10:00:00,38424.0,11548987000.0,300.5670154070373,4808.0,15345.0,5014.0,0.0,3.0,0.0,13187.0,0,0,67.0,0.0
6700,2023-10-07 11:00:00,38305.0,11954739000.0,312.09343427750946,5017.0,15853.0,5015.0,0.0,3.0,0.0,12367.0,0,0,50.0,0.0
6701,2023-10-07 12:00:00,38946.0,12773265000.0,327.9737328608843,5395.0,16884.0,5016.0,0.0,3.0,0.0,11571.0,0,0,77.0,0.0
6702,2023-10-07 13:00:00,39520.0,13662366000.0,345.70764170040485,5914.0,17758.0,5016.0,0.0,3.0,91.0,10639.0,0,0,99.0,0.0
6703,2023-10-07 14:00:00,40467.0,13248469000.0,327.3894531346529,5698.0,17082.0,5017.0,0.0,3.0,3186.0,9445.0,0,0,36.0,0.0
6704,2023-10-07 15:00:00,41886.0,11319084000.0,270.2354963472282,4562.0,14510.0,5018.0,0.0,3.0,8877.0,8775.0,0,0,141.0,0.0
6705,2023-10-07 16:00:00,43078.0,11276044000.0,261.7587631737778,4589.0,14249.0,5019.0,0.0,23.0,11074.0,8072.0,0,0,52.0,0.0
6706,2023-10-07 17:00:00,43271.0,11727961000.0,271.03512745256637,4984.0,14271.0,5018.0,0.0,21.0,12026.0,6843.0,0,0,108.0,0.0
6707,2023-10-07 18:00:00,43917.0,12423742000.0,282.89140879386116,5195.0,15470.0,5020.0,0.0,21.0,12421.0,5745.0,0,0,45.0,0.0
6708,2023-10-07 19:00:00,44553.0,12879969000.0,289.09319237761764,5272.0,16295.0,5020.0,0.0,23.0,12637.0,5216.0,0,0,90.0,0.0
6709,2023-10-07 20:00:00,45200.0,13660908000.0,302.2324778761062,5730.0,17119.0,5021.0,0.0,26.0,12832.0,4426.0,0,0,46.0,0.0
6710,2023-10-07 21:00:00,46005.0,14586361000.0,317.06034126725353,6272.0,18079.0,5021.0,0.0,26.0,12371.0,4182.0,0,0,54.0,0.0
6711,2023-10-07 22:00:00,46649.0,15269567000.0,327.32892452142596,6688.0,18744.0,5021.0,0.0,26.0,11844.0,4249.0,0,0,77.0,0.0
6712,2023-10-07 23:00:00,46653.0,17344777000.0,371.78267206824853,8288.0,20106.0,5022.0,0.0,3.0,9410.0,3681.0,0,0,143.0,0.0
6713,2023-10-08 00:00:00,45833.0,20263080000.0,442.1067789583924,9927.0,23461.0,5021.0,0.0,27.0,3590.0,3420.0,0,0,387.0,0.0
6714,2023-10-08 01:00:00,45406.0,21219816000.0,467.33506585032814,10201.0,25206.0,5022.0,0.0,75.0,101.0,4259.0,0,0,542.0,0.0
6715,2023-10-08 02:00:00,44760.0,20391115000.0,455.56557193923146,9998.0,24015.0,5021.0,0.0,6.0,1.0,5426.0,0,0,293.0,0.0
6716,2023-10-08 03:00:00,43485.0,19455386000.0,447.40453029780383,9730.0,22651.0,5022.0,0.0,6.0,0.0,5968.0,0,0,108.0,0.0
6717,2023-10-08 04:00:00,42082.0,18488698000.0,439.349317998194,9751.0,20422.0,5022.0,0.0,6.0,0.0,6850.0,0,0,31.0,0.0
6718,2023-10-08 05:00:00,40196.0,17318645000.0,430.8549358145089,9678.0,17821.0,5024.0,0.0,6.0,0.0,7613.0,0,0,54.0,0.0
6719,2023-10-08 06:00:00,38362.0,15310938000.0,399.1173035816694,8083.0,16786.0,5024.0,0.0,6.0,0.0,8426.0,0,0,37.0,0.0
6720,2023-10-08 07:00:00,36817.0,13364357000.0,362.99418746774586,6272.0,16354.0,5026.0,0.0,0.0,0.0,9115.0,0,0,50.0,0.0
6721,2023-10-08 08:00:00,35875.0,12646716000.0,352.52170034843203,5702.0,15990.0,5025.0,0.0,1.0,0.0,9112.0,0,0,45.0,0.0
6722,2023-10-08 09:00:00,35180.0,12251338000.0,348.24724275156336,5401.0,15752.0,5026.0,0.0,19.0,0.0,8930.0,0,0,52.0,0.0
6723,2023-10-08 10:00:00,34832.0,12045594000.0,345.819763435921,5142.0,15879.0,5027.0,0.0,0.0,0.0,8740.0,0,0,44.0,0.0
6724,2023-10-08 11:00:00,34824.0,12308615000.0,353.4520732827935,5298.0,16138.0,5028.0,0.0,0.0,0.0,8309.0,0,0,51.0,0.0
6725,2023-10-08 12:00:00,35385.0,13073239000.0,369.4570863360181,5823.0,16706.0,5028.0,0.0,0.0,0.0,7753.0,0,0,75.0,0.0
6726,2023-10-08 13:00:00,35780.0,13122764000.0,366.7625489100056,5987.0,16367.0,5029.0,0.0,0.0,151.0,8123.0,0,0,123.0,0.0
6727,2023-10-08 14:00:00,37242.0,11370781000.0,305.32143816121584,5160.0,13762.0,5030.0,0.0,1.0,4738.0,8473.0,0,0,78.0,0.0
6728,2023-10-08 15:00:00,38565.0,9890868000.0,256.4726565538701,4210.0,11893.0,5032.0,0.0,22.0,11389.0,5949.0,0,0,70.0,0.0
6729,2023-10-08 16:00:00,39964.0,9857762000.0,246.66604944450006,4224.0,11684.0,5032.0,0.0,19.0,12600.0,6362.0,0,0,43.0,0.0
6730,2023-10-08 17:00:00,41007.0,9847907000.0,240.1518521228083,4174.0,11713.0,5032.0,0.0,18.0,12457.0,7530.0,0,0,83.0,0.0
6731,2023-10-08 18:00:00,42110.0,10683527000.0,253.7052244122536,4607.0,12662.0,5032.0,0.0,18.0,12424.0,7269.0,0,0,98.0,0.0
6732,2023-10-08 19:00:00,43445.0,11800742000.0,271.62485901714814,4914.0,14614.0,5031.0,0.0,23.0,12525.0,6273.0,0,0,65.0,0.0
6733,2023-10-08 20:00:00,44819.0,12968273000.0,289.3476650527678,5363.0,16293.0,5031.0,0.0,25.0,12330.0,5671.0,0,0,106.0,0.0
6734,2023-10-08 21:00:00,46319.0,13785195000.0,297.6142619659319,5597.0,17631.0,5029.0,0.0,25.0,12249.0,5650.0,0,0,138.0,0.0
6735,2023-10-08 22:00:00,47480.0,14932024000.0,314.4908171861837,6492.0,18339.0,5028.0,0.0,25.0,11683.0,5799.0,0,0,114.0,0.0
6736,2023-10-08 23:00:00,48001.0,16093954000.0,335.2837232557655,7231.0,19453.0,5026.0,0.0,49.0,9740.0,6316.0,0,0,186.0,0.0
6737,2023-10-09 00:00:00,47466.0,19605599000.0,413.0451059705895,9542.0,22722.0,5028.0,0.0,49.0,3548.0,6173.0,0,0,404.0,0.0
6738,2023-10-09 01:00:00,47076.0,20613487000.0,437.8767737275894,10037.0,24316.0,5027.0,0.0,94.0,79.0,7170.0,0,0,353.0,0.0
6739,2023-10-09 02:00:00,46314.0,18107850000.0,390.98004922917477,8942.0,20970.0,5027.0,0.0,23.0,1.0,11061.0,0,0,290.0,0.0
6740,2023-10-09 03:00:00,44836.0,15162787000.0,338.18331251672765,7360.0,17686.0,5028.0,0.0,3.0,0.0,14509.0,0,0,250.0,0.0
6741,2023-10-09 04:00:00,42730.0,13072039000.0,305.9218113737421,6564.0,14681.0,5029.0,0.0,3.0,0.0,16279.0,0,0,174.0,0.0
6742,2023-10-09 05:00:00,40274.0,11452543000.0,284.36567015940807,5668.0,13061.0,5030.0,0.0,3.0,0.0,16431.0,0,0,81.0,0.0
6743,2023-10-09 06:00:00,38064.0,10139602000.0,266.38298654897017,4854.0,11854.0,5030.0,0.0,3.0,0.0,16230.0,0,0,93.0,0.0
6744,2023-10-09 07:00:00,36806.0,9353863000.0,254.13962397435202,4181.0,11574.0,5031.0,0.0,3.0,0.0,15929.0,0,0,88.0,0.0
6745,2023-10-09 08:00:00,36023.0,9139460000.0,253.71179524192877,3996.0,11527.0,5032.0,0.0,4.0,0.0,15390.0,0,0,74.0,0.0
6746,2023-10-09 09:00:00,35665.0,9421649000.0,264.17072760409366,4134.0,11868.0,5033.0,0.0,22.0,0.0,14515.0,0,0,93.0,0.0
6747,2023-10-09 10:00:00,36198.0,10225335000.0,282.4834244985911,4502.0,12987.0,5034.0,0.0,3.0,0.0,13635.0,0,0,37.0,0.0
6748,2023-10-09 11:00:00,37571.0,11625104000.0,309.4169439195124,5234.0,14600.0,5034.0,0.0,3.0,0.0,12664.0,0,0,36.0,0.0
6749,2023-10-09 12:00:00,39518.0,13739135000.0,347.66777164836276,6324.0,17021.0,5034.0,0.0,3.0,0.0,11055.0,0,0,81.0,0.0
6750,2023-10-09 13:00:00,40552.0,15306773000.0,377.4603718682186,7302.0,18384.0,5034.0,0.0,3.0,117.0,9562.0,0,0,150.0,0.0
6751,2023-10-09 14:00:00,41545.0,14890413000.0,358.4164881453845,7088.0,17662.0,5035.0,0.0,4.0,4119.0,7580.0,0,0,57.0,0.0
6752,2023-10-09 15:00:00,43204.0,13941672000.0,322.6940098139061,5995.0,17341.0,5035.0,0.0,22.0,10827.0,3903.0,0,0,81.0,0.0
6753,2023-10-09 16:00:00,44928.0,14968176000.0,333.15918803418805,6326.0,18875.0,5033.0,0.0,22.0,12433.0,2173.0,0,0,66.0,0.0
6754,2023-10-09 17:00:00,46253.0,15846511000.0,342.6050418351242,6466.0,20634.0,5032.0,0.0,23.0,12597.0,1464.0,0,0,37.0,0.0
6755,2023-10-09 18:00:00,48227.0,17208560000.0,356.82418562216185,7394.0,21625.0,5030.0,0.0,23.0,12611.0,1455.0,0,0,89.0,0.0
6756,2023-10-09 19:00:00,50613.0,18647036000.0,368.4238436765258,8265.0,22929.0,5027.0,0.0,24.0,12606.0,1628.0,0,0,134.0,0.0
6757,2023-10-09 20:00:00,52857.0,19615694000.0,371.10872732088467,8632.0,24218.0,5025.0,0.0,25.0,12876.0,1866.0,0,0,215.0,0.0
6758,2023-10-09 21:00:00,54925.0,20757762000.0,377.92921256258535,9093.0,25915.0,5021.0,0.0,25.0,12592.0,2124.0,0,0,155.0,0.0
6759,2023-10-09 22:00:00,56538.0,21750100000.0,384.6987866567618,9404.0,27701.0,5021.0,0.0,27.0,12017.0,2329.0,0,0,39.0,0.0
6760,2023-10-09 23:00:00,56832.0,22955535000.0,403.91918285472974,9777.0,29694.0,5021.0,0.0,51.0,9236.0,2821.0,0,0,232.0,0.0
6761,2023-10-10 00:00:00,54623.0,23952988000.0,438.51469161342294,9773.0,32499.0,5022.0,0.0,53.0,2816.0,4114.0,0,0,346.0,0.0
6762,2023-10-10 01:00:00,54429.0,23897631000.0,439.06062944386264,9922.0,32281.0,5022.0,0.0,85.0,63.0,6748.0,0,0,308.0,0.0
6763,2023-10-10 02:00:00,53276.0,21645447000.0,406.28889180869436,9411.0,28338.0,5023.0,0.0,67.0,0.0,10313.0,0,0,124.0,0.0
6764,2023-10-10 03:00:00,51029.0,19509078000.0,382.31354719865175,8955.0,24435.0,4918.0,0.0,22.0,0.0,12644.0,0,0,55.0,0.0
6765,2023-10-10 04:00:00,48240.0,17047955000.0,353.39873548922054,8468.0,19717.0,4845.0,0.0,6.0,0.0,15111.0,0,0,93.0,0.0
6766,2023-10-10 05:00:00,45262.0,14821372000.0,327.45729309354425,7539.0,16667.0,4819.0,0.0,6.0,0.0,16170.0,0,0,61.0,0.0
6767,2023-10-10 06:00:00,42666.0,12773825000.0,299.39120142502225,5892.0,15648.0,4820.0,0.0,6.0,0.0,16231.0,0,0,69.0,0.0
6768,2023-10-10 07:00:00,40952.0,11725723000.0,286.3284577065833,4994.0,15258.0,4821.0,0.0,0.0,0.0,15801.0,0,0,78.0,0.0
6769,2023-10-10 08:00:00,39746.0,11291510000.0,284.0917325013838,4735.0,14899.0,4813.0,0.0,1.0,0.0,15260.0,0,0,38.0,0.0
6770,2023-10-10 09:00:00,39120.0,10714965000.0,273.89992331288346,4338.0,14450.0,4810.0,0.0,19.0,0.0,15459.0,0,0,44.0,0.0
6771,2023-10-10 10:00:00,39334.0,11330707000.0,288.0639395942442,4579.0,15342.0,4811.0,0.0,0.0,0.0,14545.0,0,0,57.0,0.0
6772,2023-10-10 11:00:00,40630.0,12992166000.0,319.76780703913363,5798.0,16495.0,4811.0,0.0,0.0,0.0,13504.0,0,0,22.0,0.0
6773,2023-10-10 12:00:00,43004.0,15252748000.0,354.6820760859455,7007.0,18949.0,4813.0,0.0,0.0,0.0,12142.0,0,0,93.0,0.0
6774,2023-10-10 13:00:00,44138.0,16548877000.0,374.93490869545514,7682.0,20449.0,4814.0,0.0,0.0,49.0,11052.0,0,0,92.0,0.0
6775,2023-10-10 14:00:00,44479.0,15975022000.0,359.15874907259604,7365.0,19554.0,4815.0,0.0,0.0,2782.0,9836.0,0,0,127.0,0.0
6776,2023-10-10 15:00:00,46009.0,16005061000.0,347.868047555913,7268.0,19487.0,4816.0,0.0,19.0,8056.0,6305.0,0,0,58.0,0.0
6777,2023-10-10 16:00:00,47693.0,16806865000.0,352.39689262575223,7605.0,20484.0,4816.0,0.0,19.0,9641.0,5094.0,0,0,34.0,0.0
6778,2023-10-10 17:00:00,49287.0,17496112000.0,354.98431635116765,7906.0,21368.0,4816.0,0.0,19.0,9698.0,5430.0,0,0,50.0,0.0
6779,2023-10-10 18:00:00,50882.0,17546687000.0,344.85057584214456,7875.0,21469.0,4817.0,0.0,18.0,9705.0,6906.0,0,0,92.0,0.0
6780,2023-10-10 19:00:00,52444.0,17775845000.0,338.9490694836397,7922.0,21738.0,4816.0,0.0,18.0,9382.0,8345.0,0,0,223.0,0.0
6781,2023-10-10 20:00:00,53701.0,18730363000.0,348.7898363158973,8382.0,23014.0,4816.0,0.0,21.0,8446.0,8819.0,0,0,203.0,0.0
