hour,time,temperature_2m,dew_point_2m,relative_humidity_2m,wet_bulb_C
7636,2024-11-14 04:00:00,15.2,8.6,65,11.253109626647152
7637,2024-11-14 05:00:00,14.6,8.8,68,11.031201001253384
7638,2024-11-14 06:00:00,13.9,8.7,71,10.704632244878075
7639,2024-11-14 07:00:00,13.6,8.4,71,10.424246948326394
7640,2024-11-14 08:00:00,12.5,7.8,73,9.602341894398586
7641,2024-11-14 09:00:00,13.8,8.7,72,10.718073606968321
7642,2024-11-14 10:00:00,15.7,9.2,65,11.710974745553951
7643,2024-11-14 11:00:00,17.6,9.3,58,12.612384107682079
7644,2024-11-14 12:00:00,19.5,8.8,50,13.269453885180408
7645,2024-11-14 13:00:00,20.9,7.9,43,13.48808880629188
7646,2024-11-14 14:00:00,21.8,7.1,39,13.629347210542555
7647,2024-11-14 15:00:00,22.1,6.3,36,13.398740217100745
7648,2024-11-14 16:00:00,22.2,6.2,35,13.31628771900538
7649,2024-11-14 17:00:00,21.8,6.2,36,13.16128844067326
7650,2024-11-14 18:00:00,19.6,9.8,53,13.749313147573513
7651,2024-11-14 19:00:00,17.8,9.6,59,12.911891924281939
7652,2024-11-14 20:00:00,17.2,9.8,62,12.730603264497518
7653,2024-11-14 21:00:00,16.2,9.6,65,12.168838913346477
7654,2024-11-14 22:00:00,15.4,9.4,67,11.659794507882033
7655,2024-11-14 23:00:00,14.8,9.0,68,11.216277947968232
7656,2024-11-15 00:00:00,14.1,9.0,72,10.999355154322128
7657,2024-11-15 01:00:00,13.2,9.1,76,10.577115481397941
7658,2024-11-15 02:00:00,12.8,8.9,77,10.302066266293446
7659,2024-11-15 03:00:00,12.6,8.8,78,10.215894770693264
7660,2024-11-15 04:00:00,12.1,8.5,79,9.841581010565237
7661,2024-11-15 05:00:00,11.6,8.2,80,9.464763714182792
7662,2024-11-15 06:00:00,11.4,8.1,81,9.374313506761455
7663,2024-11-15 07:00:00,11.1,8.1,82,9.186504674321924
7664,2024-11-15 08:00:00,9.4,7.3,87,8.032759226776243
7665,2024-11-15 09:00:00,11.4,8.1,80,9.272749588803466
7666,2024-11-15 10:00:00,14.2,9.1,71,10.985017247370832
7667,2024-11-15 11:00:00,16.9,9.6,62,12.458918445888916
7668,2024-11-15 12:00:00,19.0,9.8,55,13.481066570812029
7669,2024-11-15 13:00:00,20.4,9.5,50,14.043251385356484
7670,2024-11-15 14:00:00,21.1,9.9,49,14.506126014816573
7671,2024-11-15 15:00:00,21.4,9.8,48,14.621692018564445
7672,2024-11-15 16:00:00,21.2,9.2,46,14.168407599054301
7673,2024-11-15 17:00:00,20.5,8.4,46,13.578880361119825
7674,2024-11-15 18:00:00,18.9,10.8,59,13.896401264781304
7675,2024-11-15 19:00:00,17.2,11.1,68,13.437190602969249
7676,2024-11-15 20:00:00,16.9,11.4,70,13.392245011247397
7677,2024-11-15 21:00:00,16.2,11.4,73,13.082375990983834
7678,2024-11-15 22:00:00,15.6,11.3,75,12.742689694719779
7679,2024-11-15 23:00:00,15.1,11.6,79,12.713751031914509
7680,2024-11-16 00:00:00,14.9,11.4,80,12.632982249354594
7681,2024-11-16 01:00:00,14.6,11.2,80,12.344963476705658
7682,2024-11-16 02:00:00,14.4,11.4,82,12.37203831965872
7683,2024-11-16 03:00:00,14.6,11.5,82,12.565100157598145
7684,2024-11-16 04:00:00,14.7,11.6,82,12.661631043259941
7685,2024-11-16 05:00:00,14.4,11.8,84,12.591623370206005
7686,2024-11-16 06:00:00,14.4,12.1,86,12.811746815022115
7687,2024-11-16 07:00:00,14.9,12.4,86,13.299448102347657
7688,2024-11-16 08:00:00,14.9,13.1,88,13.522577131448699
7689,2024-11-16 09:00:00,15.9,13.6,87,14.388791599219104
7690,2024-11-16 10:00:00,18.4,14.8,80,15.99318621122448
7691,2024-11-16 11:00:00,21.4,16.0,72,17.843792419251482
7692,2024-11-16 12:00:00,23.5,16.8,66,18.991809373344534
7693,2024-11-16 13:00:00,25.4,16.5,58,19.564870998065537
7694,2024-11-16 14:00:00,24.1,15.8,60,18.693960112160266
7695,2024-11-16 15:00:00,24.1,15.9,60,18.693960112160266
7696,2024-11-16 16:00:00,25.4,15.1,53,18.80764346571731
7697,2024-11-16 17:00:00,24.6,16.1,59,18.99787219426956
7698,2024-11-16 18:00:00,23.5,17.0,67,19.129616792700975
7699,2024-11-16 19:00:00,22.3,17.0,72,18.68761742105635
7700,2024-11-16 20:00:00,21.6,18.5,82,19.32221225457444
7701,2024-11-16 21:00:00,21.2,18.9,86,19.4444448816875
7702,2024-11-16 22:00:00,21.1,19.3,89,19.726716927298487
7703,2024-11-16 23:00:00,21.6,19.5,88,20.09028671684534
7704,2024-11-17 00:00:00,21.8,19.8,88,20.28633663501379
7705,2024-11-17 01:00:00,22.4,20.8,91,21.263236701249674
7706,2024-11-17 02:00:00,22.4,21.0,92,21.392692939473967
7707,2024-11-17 03:00:00,22.4,21.2,93,21.522099335522135
7708,2024-11-17 04:00:00,22.2,21.5,96,21.71038750176593
7709,2024-11-17 05:00:00,21.9,21.5,98,21.667221009089413
7710,2024-11-17 06:00:00,21.5,21.1,97,21.13873510372225
7711,2024-11-17 07:00:00,21.0,20.8,99,20.890942849421027
7712,2024-11-17 08:00:00,22.0,21.9,99,21.895924022513285
7713,2024-11-17 09:00:00,22.0,21.6,98,21.767507121623506
7714,2024-11-17 10:00:00,21.9,21.8,100,21.79542595646539
7715,2024-11-17 11:00:00,21.9,21.6,99,21.79542595646539
7716,2024-11-17 12:00:00,22.6,22.0,96,22.10980680756947
7717,2024-11-17 13:00:00,24.4,22.8,91,23.23786836632849
7718,2024-11-17 14:00:00,25.3,23.2,88,23.71720070662062
7719,2024-11-17 15:00:00,25.6,22.4,83,23.321917494578976
7720,2024-11-17 16:00:00,25.9,22.4,81,23.333390773247476
7721,2024-11-17 17:00:00,25.5,22.9,85,23.500999633814498
7722,2024-11-17 18:00:00,24.5,22.5,88,22.933004747658508
7723,2024-11-17 19:00:00,24.3,22.2,88,22.736955618217007
7724,2024-11-17 20:00:00,24.4,22.8,91,23.23786836632849
7725,2024-11-17 21:00:00,24.2,22.1,88,22.638931032335694
7726,2024-11-17 22:00:00,24.0,21.8,87,22.309278402140833
7727,2024-11-17 23:00:00,24.1,21.5,85,22.138926461824447
7728,2024-11-18 00:00:00,24.2,20.7,81,21.696830237330904
7729,2024-11-18 01:00:00,24.0,20.1,79,21.234402173748602
7730,2024-11-18 02:00:00,23.9,19.9,79,21.13866540264151
7731,2024-11-18 03:00:00,24.0,19.6,77,20.96355777381662
7732,2024-11-18 04:00:00,23.9,19.7,77,20.868367098023715
7733,2024-11-18 05:00:00,24.1,19.9,77,21.05874843020152
7734,2024-11-18 06:00:00,24.2,20.0,77,21.153939067235925
7735,2024-11-18 07:00:00,24.0,21.0,83,21.773337995826093
7736,2024-11-18 08:00:00,24.2,21.6,86,22.370610421891282
7737,2024-11-18 09:00:00,25.0,21.8,82,22.60420511546731
7738,2024-11-18 10:00:00,25.2,22.2,83,22.934773001593964
7739,2024-11-18 11:00:00,25.8,22.0,79,22.95766097523238
7740,2024-11-18 12:00:00,26.2,22.5,80,23.481551896184165
7741,2024-11-18 13:00:00,26.5,22.8,80,23.769563777978732
7742,2024-11-18 14:00:00,26.4,22.5,79,23.53207931028082
7743,2024-11-18 15:00:00,25.6,22.8,84,23.460217235727264
7744,2024-11-18 16:00:00,25.8,23.4,87,24.069372751696342
7745,2024-11-18 17:00:00,24.8,22.3,86,22.955841880003984
7746,2024-11-18 18:00:00,23.2,21.8,92,22.184386048634767
7747,2024-11-18 19:00:00,23.0,20.6,86,21.200145882981285
7748,2024-11-18 20:00:00,19.2,17.8,91,18.10381450033886
7749,2024-11-18 21:00:00,19.1,18.0,93,18.248857156300584
7750,2024-11-18 22:00:00,19.3,18.2,94,18.569638872896167
7751,2024-11-18 23:00:00,19.1,18.2,94,18.370811016854102
7752,2024-11-19 00:00:00,18.1,17.5,96,17.616328084206884
7753,2024-11-19 01:00:00,17.7,17.0,96,17.216906479562066
7754,2024-11-19 02:00:00,17.1,16.0,94,16.38252936629843
7755,2024-11-19 03:00:00,16.8,14.9,89,15.501369913172507
7756,2024-11-19 04:00:00,16.4,13.9,85,14.647466705797736
7757,2024-11-19 05:00:00,15.6,13.0,84,13.756126739569787
7758,2024-11-19 06:00:00,15.0,12.6,86,13.396988301182827
7759,2024-11-19 07:00:00,14.2,12.2,87,12.726452798046651
7760,2024-11-19 08:00:00,12.2,11.2,93,11.404753619792796
7761,2024-11-19 09:00:00,13.9,12.8,93,13.09098903831795
7762,2024-11-19 10:00:00,16.8,13.9,83,14.804675626343371
7763,2024-11-19 11:00:00,19.3,13.6,70,15.628018679024159
7764,2024-11-19 12:00:00,21.2,13.3,61,16.22076972591226
7765,2024-11-19 13:00:00,22.3,12.6,54,16.2449542819165
7766,2024-11-19 14:00:00,23.1,12.5,51,16.51120362453642
7767,2024-11-19 15:00:00,23.6,11.9,48,16.494182799546984
7768,2024-11-19 16:00:00,23.8,11.9,47,16.511796149095005
7769,2024-11-19 17:00:00,23.5,13.1,52,17.004138019129897
7770,2024-11-19 18:00:00,21.6,14.7,65,17.113715798555578
7771,2024-11-19 19:00:00,20.0,13.4,66,15.77539478886144
7772,2024-11-19 20:00:00,19.5,13.9,70,15.814332402827688
7773,2024-11-19 21:00:00,18.8,13.1,70,15.16223387648752
7774,2024-11-19 22:00:00,18.1,12.5,70,14.510133950869328
7775,2024-11-19 23:00:00,18.0,12.1,68,14.177490602877729
7776,2024-11-20 00:00:00,17.8,11.7,68,13.992415793726618
7777,2024-11-20 01:00:00,17.5,11.1,66,13.477932467161107
7778,2024-11-20 02:00:00,17.1,10.4,64,12.87550474434347
7779,2024-11-20 03:00:00,17.0,8.8,58,12.077566769187406
7780,2024-11-20 04:00:00,16.4,8.5,60,11.774795945923422
7781,2024-11-20 05:00:00,15.9,9.2,64,11.780613487721716
7782,2024-11-20 06:00:00,15.4,9.6,68,11.771507946836731
7783,2024-11-20 07:00:00,14.8,9.1,69,11.326095664892577
7784,2024-11-20 08:00:00,13.3,8.6,73,10.354785223029046
7785,2024-11-20 09:00:00,13.6,7.9,68,10.105814118104322
7786,2024-11-20 10:00:00,14.5,7.5,63,10.394346981868138
7787,2024-11-20 11:00:00,15.4,6.9,57,10.5387468327458
7788,2024-11-20 12:00:00,16.4,6.2,51,10.722589308975527
7789,2024-11-20 13:00:00,17.4,5.4,45,10.842657748953476
7790,2024-11-20 14:00:00,18.1,4.0,39,10.640244630503616
7791,2024-11-20 15:00:00,18.6,2.5,34,10.344818889392993
7792,2024-11-20 16:00:00,18.5,2.2,34,10.26681641710544
7793,2024-11-20 17:00:00,18.0,2.8,36,10.153480077797889
7794,2024-11-20 18:00:00,16.2,3.7,43,9.596076879914074
7795,2024-11-20 19:00:00,14.3,3.5,48,8.578440387598285
7796,2024-11-20 20:00:00,14.1,3.4,49,8.517505965140325
7797,2024-11-20 21:00:00,13.1,3.8,54,8.184587887233477
7798,2024-11-20 22:00:00,12.4,3.8,56,7.774258689791676
7799,2024-11-20 23:00:00,11.8,3.5,57,7.3431358706023975
7800,2024-11-21 00:00:00,11.2,3.1,57,6.81052662858761
7801,2024-11-21 01:00:00,10.6,2.8,59,6.467687321316223
7802,2024-11-21 02:00:00,10.1,2.5,59,6.020162693369272
7803,2024-11-21 03:00:00,9.5,2.3,61,5.6656455162337505
7804,2024-11-21 04:00:00,8.9,2.1,62,5.21384012968635
7805,2024-11-21 05:00:00,8.4,2.0,64,4.937404096958881
7806,2024-11-21 06:00:00,8.0,2.0,66,4.747361180351529
7807,2024-11-21 07:00:00,7.4,2.2,69,4.455046991754925
7808,2024-11-21 08:00:00,5.2,1.7,78,3.151173195469134
7809,2024-11-21 09:00:00,7.1,2.7,74,4.610915812924759
7810,2024-11-21 10:00:00,9.9,4.0,67,6.5875625578582735
7811,2024-11-21 11:00:00,12.7,4.8,59,8.34727493129529
7812,2024-11-21 12:00:00,15.2,5.6,53,9.911843541308759
7813,2024-11-21 13:00:00,17.1,4.9,44,10.466711480304133
7814,2024-11-21 14:00:00,18.2,2.3,35,10.17296515813403
7815,2024-11-21 15:00:00,18.6,1.6,32,10.05533753927911
7816,2024-11-21 16:00:00,18.6,1.9,33,10.200860118216047
7817,2024-11-21 17:00:00,18.3,3.4,37,10.529072767308348
7818,2024-11-21 18:00:00,16.8,7.5,54,11.426313100102078
7819,2024-11-21 19:00:00,14.7,6.5,58,10.027417463022534
7820,2024-11-21 20:00:00,14.6,6.5,58,9.938279930604493
7821,2024-11-21 21:00:00,13.8,5.8,59,9.331811136955544
7822,2024-11-21 22:00:00,13.4,4.7,56,8.65815818838182
7823,2024-11-21 23:00:00,12.6,4.3,57,8.053278098527372
7824,2024-11-22 00:00:00,11.9,5.0,63,8.030805121688614
7825,2024-11-22 01:00:00,11.2,4.9,65,7.590152189046311
7826,2024-11-22 02:00:00,10.6,4.8,67,7.23312618249993
7827,2024-11-22 03:00:00,10.2,4.6,68,6.959470341340522
7828,2024-11-22 04:00:00,9.8,4.3,69,6.683518988345231
7829,2024-11-22 05:00:00,9.2,4.1,70,6.219011325788831
7830,2024-11-22 06:00:00,8.9,4.0,71,6.031503031910477
7831,2024-11-22 07:00:00,8.5,3.8,73,5.840093332582198
7832,2024-11-22 08:00:00,7.4,3.5,77,5.16158721633327
7833,2024-11-22 09:00:00,9.1,4.1,71,6.2184299666853295
7834,2024-11-22 10:00:00,11.8,5.9,67,8.33980183484206
7835,2024-11-22 11:00:00,14.9,7.2,60,10.426878156700171
7836,2024-11-22 12:00:00,17.4,8.0,54,11.951990666721624
7837,2024-11-22 13:00:00,19.0,7.8,48,12.578941656208102
7838,2024-11-22 14:00:00,19.9,7.6,45,12.936623884062797
7839,2024-11-22 15:00:00,20.4,7.4,43,13.074053735829878
7840,2024-11-22 16:00:00,20.5,7.2,42,13.014157560609071
7841,2024-11-22 17:00:00,20.1,7.9,45,13.104139127615522
7842,2024-11-22 18:00:00,18.6,10.6,59,13.627899234152725
7843,2024-11-22 19:00:00,17.1,8.9,59,12.285383213765588
7844,2024-11-22 20:00:00,17.5,8.6,56,12.282086225863551
7845,2024-11-22 21:00:00,16.0,8.6,61,11.529679131364514
7846,2024-11-22 22:00:00,14.8,8.9,68,11.216277947968232
7847,2024-11-22 23:00:00,13.5,8.5,72,10.436791774710892
7848,2024-11-23 00:00:00,12.9,8.1,73,9.978563811080601
7849,2024-11-23 01:00:00,12.4,7.6,72,9.405422569837233
7850,2024-11-23 02:00:00,11.6,7.2,75,8.957408705680805
7851,2024-11-23 03:00:00,11.0,6.9,76,8.488987910547104
7852,2024-11-23 04:00:00,10.6,6.8,78,8.306526727994935
7853,2024-11-23 05:00:00,10.6,7.0,78,8.306526727994935
7854,2024-11-23 06:00:00,10.3,6.8,79,8.118267714084162
7855,2024-11-23 07:00:00,9.9,6.3,79,7.735307987279823
7856,2024-11-23 08:00:00,8.3,5.7,84,6.6720153602512475
7857,2024-11-23 09:00:00,9.8,5.9,77,7.446255513426774
7858,2024-11-23 10:00:00,12.4,7.6,72,9.405422569837233
7859,2024-11-23 11:00:00,15.4,8.8,65,11.436255789479013
7860,2024-11-23 12:00:00,18.2,9.4,57,13.02417420374329
7861,2024-11-23 13:00:00,19.9,10.7,55,14.273088247399489
7862,2024-11-23 14:00:00,21.0,11.6,55,15.241109520159341
7863,2024-11-23 15:00:00,21.4,12.6,57,15.864617662661903
7864,2024-11-23 16:00:00,21.2,13.4,61,16.22076972591226
7865,2024-11-23 17:00:00,20.6,13.2,63,15.939470482977782
7866,2024-11-23 18:00:00,19.0,13.2,69,15.225793598066716
7867,2024-11-23 19:00:00,17.5,12.9,74,14.42290743707403
7868,2024-11-23 20:00:00,17.4,12.1,71,13.975773096678328
7869,2024-11-23 21:00:00,16.9,12.1,74,13.85683971203342
7870,2024-11-23 22:00:00,16.5,12.2,76,13.70928155969403
7871,2024-11-23 23:00:00,16.4,12.2,76,13.614367855740053
7872,2024-11-24 00:00:00,16.4,12.4,77,13.729006541312604
7873,2024-11-24 01:00:00,16.3,12.7,79,13.862612872655319
7874,2024-11-24 02:00:00,15.9,12.9,82,13.819999965723522
7875,2024-11-24 03:00:00,15.9,12.9,82,13.819999965723522
7876,2024-11-24 04:00:00,16.0,12.7,81,13.80275795327313
7877,2024-11-24 05:00:00,16.4,12.6,78,13.843664973247051
7878,2024-11-24 06:00:00,16.5,12.9,80,14.169078861876237
7879,2024-11-24 07:00:00,16.7,13.1,79,14.245566073997363
7880,2024-11-24 08:00:00,15.4,12.7,84,13.562043049934154
7881,2024-11-24 09:00:00,16.7,13.4,81,14.476647437543477
7882,2024-11-24 10:00:00,19.4,15.1,76,16.461768306982567
7883,2024-11-24 11:00:00,22.2,16.6,71,18.461852179962133
7884,2024-11-24 12:00:00,24.6,17.3,64,19.718461478668935
7885,2024-11-24 13:00:00,25.8,15.7,54,19.311289260578807
7886,2024-11-24 14:00:00,26.2,16.1,54,19.661724350238806
7887,2024-11-24 15:00:00,25.6,15.6,54,19.136071480268413
7888,2024-11-24 16:00:00,25.4,16.1,57,19.41511272236129
7889,2024-11-24 17:00:00,24.8,16.1,59,19.17686901270795
7890,2024-11-24 18:00:00,23.5,15.5,61,18.29564293801957
7891,2024-11-24 19:00:00,22.1,15.9,67,17.838550511304028
7892,2024-11-24 20:00:00,21.9,17.7,77,18.964549415831808
7893,2024-11-24 21:00:00,21.5,18.1,81,19.0975767288901
7894,2024-11-24 22:00:00,21.2,18.2,83,19.06331369991817
7895,2024-11-24 23:00:00,20.9,18.0,83,18.772953151257827
7896,2024-11-25 00:00:00,20.4,17.8,85,18.539146802060266
7897,2024-11-25 01:00:00,20.2,17.7,85,18.34456347307941
7898,2024-11-25 02:00:00,20.6,17.4,82,18.35691636870421
7899,2024-11-25 03:00:00,20.7,17.0,79,18.075078735674975
7900,2024-11-25 04:00:00,20.3,16.8,80,17.817285981359927
7901,2024-11-25 05:00:00,19.8,17.0,84,17.83186624258585
7902,2024-11-25 06:00:00,19.7,17.5,87,18.104588936646746
7903,2024-11-25 07:00:00,19.5,17.5,89,18.154498199993046
7904,2024-11-25 08:00:00,18.4,16.6,90,17.193752422973922
7905,2024-11-25 09:00:00,19.5,17.5,89,18.154498199993046
7906,2024-11-25 10:00:00,21.7,18.6,83,19.54724759486788
7907,2024-11-25 11:00:00,23.9,19.4,76,20.73283066668871
7908,2024-11-25 12:00:00,25.7,20.0,71,21.732915057098435
7909,2024-11-25 13:00:00,27.1,19.1,61,21.543235874362846
7910,2024-11-25 14:00:00,28.0,18.4,56,21.562519888225676
7911,2024-11-25 15:00:00,28.5,17.8,52,21.344449865401206
7912,2024-11-25 16:00:00,28.5,17.3,51,21.176489466036482
7913,2024-11-25 17:00:00,28.1,17.4,52,20.997228696047713
7914,2024-11-25 18:00:00,26.5,18.2,61,21.001973147560825
7915,2024-11-25 19:00:00,25.0,18.4,66,20.370262061657158
7916,2024-11-25 20:00:00,23.0,17.1,70,19.074805151062762
7917,2024-11-25 21:00:00,18.0,12.6,70,14.416976702464666
7918,2024-11-25 22:00:00,16.1,10.6,70,12.64698329151991
7919,2024-11-25 23:00:00,14.6,8.9,69,11.140394336293978
7920,2024-11-26 00:00:00,13.6,8.1,69,10.21188562017439
7921,2024-11-26 01:00:00,13.1,7.6,70,9.852233512577538
7922,2024-11-26 02:00:00,12.4,6.9,69,9.097670465505878
7923,2024-11-26 03:00:00,11.9,6.3,69,8.633412588864385
7924,2024-11-26 04:00:00,11.4,6.2,70,8.268528256247377
7925,2024-11-26 05:00:00,11.1,6.1,72,8.186526489919059
7926,2024-11-26 06:00:00,10.6,6.2,74,7.913066836682244
7927,2024-11-26 07:00:00,10.1,6.1,76,7.634749729801388
7928,2024-11-26 08:00:00,8.8,5.8,81,6.871256435830309
7929,2024-11-26 09:00:00,9.5,5.9,78,7.256369450793763
7930,2024-11-26 10:00:00,10.9,6.0,72,7.9990035002650295
7931,2024-11-26 11:00:00,12.5,6.6,67,8.985359897049527
7932,2024-11-26 12:00:00,14.3,7.3,63,10.212537138921554
7933,2024-11-26 13:00:00,15.9,8.1,60,11.325491166986975
7934,2024-11-26 14:00:00,17.3,8.6,57,12.225291060129813
7935,2024-11-26 15:00:00,18.4,9.1,55,12.953049908316
7936,2024-11-26 16:00:00,18.9,9.6,55,13.393063918249087
7937,2024-11-26 17:00:00,18.7,9.8,56,13.342731405567623
7938,2024-11-26 18:00:00,17.9,10.6,62,13.364533106359602
7939,2024-11-26 19:00:00,16.9,11.5,71,13.508469533855184
7940,2024-11-26 20:00:00,16.5,11.7,73,13.36453916015381
7941,2024-11-26 21:00:00,15.9,11.9,77,13.253044603022257
7942,2024-11-26 22:00:00,15.4,11.7,79,13.000966810968627
7943,2024-11-26 23:00:00,15.1,11.2,78,12.602589774104239
7944,2024-11-27 00:00:00,14.8,11.4,80,12.536976015299526
7945,2024-11-27 01:00:00,14.6,12.2,86,13.006827388815363
7946,2024-11-27 02:00:00,14.6,12.8,89,13.339552616587742
7947,2024-11-27 03:00:00,14.6,12.9,90,13.450757628725743
7948,2024-11-27 04:00:00,14.9,13.4,90,13.74625810036876
7949,2024-11-27 05:00:00,15.1,13.6,91,14.05578223578085
7950,2024-11-27 06:00:00,15.1,13.8,92,14.168451432198914
7951,2024-11-27 07:00:00,15.0,13.8,93,14.182080008959876
7952,2024-11-27 08:00:00,16.4,15.1,92,15.454966065657857
7953,2024-11-27 09:00:00,17.4,15.6,89,16.090955008335005
7954,2024-11-27 10:00:00,19.1,16.2,84,17.152578623508745
7955,2024-11-27 11:00:00,21.7,17.4,76,18.644761168417663
7956,2024-11-27 12:00:00,23.8,18.6,73,20.230437835504286
7957,2024-11-27 13:00:00,25.4,19.0,68,21.025176958188442
7958,2024-11-27 14:00:00,26.7,18.0,59,20.877332144024148
7959,2024-11-27 15:00:00,28.0,17.5,53,21.07512349436676
7960,2024-11-27 16:00:00,28.1,17.4,52,20.997228696047713
7961,2024-11-27 17:00:00,27.0,17.8,57,20.83529423974989
7962,2024-11-27 18:00:00,25.9,18.2,63,20.757259803974588
7963,2024-11-27 19:00:00,24.4,19.0,72,20.656535006905035
7964,2024-11-27 20:00:00,23.5,20.3,82,21.1562695251263
7965,2024-11-27 21:00:00,23.0,20.6,86,21.200145882981285
7966,2024-11-27 22:00:00,22.5,20.6,89,21.10240516096926
7967,2024-11-27 23:00:00,22.2,20.5,90,20.936724520177403
7968,2024-11-28 00:00:00,21.9,20.5,92,20.897884313291357
7969,2024-11-28 01:00:00,21.6,20.5,93,20.728587428814095
7970,2024-11-28 02:00:00,21.4,20.5,95,20.784438793741895
7971,2024-11-28 03:00:00,21.1,20.4,95,20.48553200702578
7972,2024-11-28 04:00:00,18.5,13.0,70,14.88276265306989
7973,2024-11-28 05:00:00,17.2,9.4,60,12.493681269846029
7974,2024-11-28 06:00:00,15.8,8.8,63,11.576106831649664
7975,2024-11-28 07:00:00,14.9,8.6,66,11.088548834190489
7976,2024-11-28 08:00:00,15.4,8.6,64,11.32440714589826
7977,2024-11-28 09:00:00,14.9,8.3,65,10.978390091341781
7978,2024-11-28 10:00:00,14.8,7.9,63,10.667061424562139
7979,2024-11-28 11:00:00,15.1,7.3,59,10.495345861988742
7980,2024-11-28 12:00:00,16.3,6.8,53,10.871221517744988
7981,2024-11-28 13:00:00,17.9,6.4,47,11.516235955649936
7982,2024-11-28 14:00:00,18.5,6.4,45,11.764008833935236
7983,2024-11-28 15:00:00,18.4,6.0,44,11.549470190428565
7984,2024-11-28 16:00:00,17.8,6.1,46,11.304957402937461
7985,2024-11-28 17:00:00,16.7,5.9,49,10.741889902313597
7986,2024-11-28 18:00:00,15.4,5.8,53,10.086276457223889
7987,2024-11-28 19:00:00,14.2,5.9,57,9.47355129600649
7988,2024-11-28 20:00:00,13.2,6.7,64,9.317087117425242
7989,2024-11-28 21:00:00,12.9,6.9,67,9.354249339541841
7990,2024-11-28 22:00:00,12.7,6.6,66,9.066742825844484
7991,2024-11-28 23:00:00,12.2,5.3,63,8.303523070315194
7992,2024-11-29 00:00:00,11.7,4.7,62,7.749652843509008
7993,2024-11-29 01:00:00,11.1,4.4,63,7.303555150982017
7994,2024-11-29 02:00:00,10.6,3.8,63,6.849022328628971
7995,2024-11-29 03:00:00,9.6,3.3,65,6.124949567150402
7996,2024-11-29 04:00:00,8.9,3.0,66,5.574484652259933
7997,2024-11-29 05:00:00,8.6,2.8,67,5.3886529222857416
7998,2024-11-29 06:00:00,8.2,2.5,67,5.019756094938833
7999,2024-11-29 07:00:00,7.9,2.2,67,4.743082981431526
8000,2024-11-29 08:00:00,7.4,2.6,71,4.629545940589679
8001,2024-11-29 09:00:00,8.1,2.4,68,5.016116584430488
8002,2024-11-29 10:00:00,9.2,2.3,62,5.485536364138335
8003,2024-11-29 11:00:00,10.7,2.5,57,6.366683862903763
8004,2024-11-29 12:00:00,12.1,2.7,52,7.107747294851698
8005,2024-11-29 13:00:00,13.2,2.5,48,7.642127894020415
8006,2024-11-29 14:00:00,14.1,2.0,44,7.967979330203956
8007,2024-11-29 15:00:00,14.8,1.6,41,8.20658296751048
8008,2024-11-29 16:00:00,14.9,0.9,39,8.05495690696616
8009,2024-11-29 17:00:00,14.5,0.6,39,7.731787201865735
8010,2024-11-29 18:00:00,13.6,0.4,41,7.2246942779590935
8011,2024-11-29 19:00:00,12.3,0.7,45,6.570799889994033
8012,2024-11-29 20:00:00,11.8,0.3,45,6.151976516950864
8013,2024-11-29 21:00:00,11.1,0.2,47,5.758317825423507
8014,2024-11-29 22:00:00,10.4,0.0,49,5.351941905536323
8015,2024-11-29 23:00:00,9.6,0.2,52,4.937369658570191
8016,2024-11-30 00:00:00,9.1,0.2,54,4.6799173893723705
8017,2024-11-30 01:00:00,8.4,0.2,56,4.238595301578787
8018,2024-11-30 02:00:00,7.9,-0.2,57,3.8811335531203763
8019,2024-11-30 03:00:00,7.3,-0.5,57,3.348508412141941
8020,2024-11-30 04:00:00,6.8,-0.9,58,2.985372308755913
8021,2024-11-30 05:00:00,6.4,-1.0,59,2.7084310612258475
8022,2024-11-30 06:00:00,6.1,-1.1,60,2.5188542542009964
8023,2024-11-30 07:00:00,5.9,-1.0,61,2.4177729726341752
8024,2024-11-30 08:00:00,5.3,0.1,69,2.505112875666976
